state	alpha	year	region	south	east	midwest	west	senate_d	senate_r	senate_other	house_d	house_r	house_other	gov	gov_dem	gov_repub	gov_other	senate_d_pct	senate_r_pct	senate_other_pct	house_d_pct	house_r_pct	house_other_pct	house_dem	house_rep	senate_dem	senate_rep	senate_margin	house_margin	leg_margin	voteD	voteR	voteDshare	competitiveness	Statewide_Margin	Squire_Professionalism	Squire_Salary	areasqmiles	popdensitypersonspersquaremile	totalpopulation	white	nonwhite	black	othernonwhite	whitealoneorincombination	blackaloneorincombination	asianaloneorincombination	nativeamericanorincombination	hawaiianorpacificislanderaloneor	someotherracealone	urban	rural	nativeborn	foreignborn	male	white_pct	black_pct	othernonwhite_pct	nonwhite_pct	urban_pct	rural_pct	nativeborn_pct	foreignborn_pct	male_pct	fiscalyear	income_total_wallis	income_percapita_wallis	total_spending	_education	_social_service_welfare	_transportation	_public_safety	_environmental_housing	_governmentadministration	_public_service_enterprises	_not_elsewhere_classified	_interest_on_general_debt	_capital_outlay	_3560_health_sewer_sanitation	_legislative	_insurance_trust	_sinking_funds	_higher_ed_capital_outlay	_higher_ed_other	_schools_capital_outlay	_schools_other	_higher_education	_schools	_lower_education	_health_sewer_sanitation	illiteracy	per_capita_income	CPI_per_capita_income	hs_completion	at_birth_life_expectancy	age_5_life_expectancy	age_18_life_expectancy	top10_adj	top5_adj	top1_adj	top05_adj	top01_adj	top001_adj	atkin05	gini	rmeandev	theil	high_school	college	cpi	dollars_factor_2016	Education_percent	SocialService_percent	Transportation_percent	EnvironmentHousing_percent	Governmental_percent	Enterprises_percent	NotElsewhere_percent	Interest_percent	CapitalOutlay_Percent	Education_pc	SocialService_pc	Transportation_pc	PublicSafety_pc	EnvironmentHousing_pc	Governmental_pc	Enterprises_pc	NotElsewhere_pc	Interest_pc	CapitalOutlay_pc	HealthSewerSanitation_pc	Legislative_pc	InsuranceTrust_pc	SinkingFunds_pc	HigherEdCapital_pc	HigherEdOther_pc	SchoolsCapital_pc	SchoolsOther_pc	HigherEducation_pc	Schools_pc	LowerEducation_pc	Health3540_pc	TotalSpending_pc	state_numeric	not_a_state	year_1880	year_1890	year_1900	year_1910	year_1920	year_1930	year_1940	year_1950	year_1960	year_1970	year_1980	year_1990	year_2000	year_2010	year_1840	year_1850	year_1860	year_1870	per_capita_income_delta20	at_birth_life_expectancy_delta60	infantmortality	TotalSpending_pc_delta20	Education_pc_delta20	SocialService_pc_delta20	leg_margin_delta20	leg_d_pct	TotalSpending_pc_next20	total_spending_pc_current	CPI_per_capita_income_next20	CPI_per_capita_income_next10	infantmortality_next20	infantmortality_next10	illiteracy_next20	illiteracy_next10	hs_completion_next20	hs_completion_next10	at_birth_life_expectancy_next20	at_birth_life_expectancy_next10	leg_party_competition	Statewide_Competition	st1	st2	st3	st4	st5	st6	st7	st8	st10	st11	st12	st13	st14	st15	st16	st17	st18	st19	st20	st21	st22	st23	st24	st25	st26	st27	st28	st29	st30	st31	st32	st33	st34	st35	st36	st37	st38	st39	st40	st41	st42	st43	st44	st46	st47	st48	st49	st50	st51	st52	CPI_per_capita_income_next30	illiteracy_next30	at_birth_life_expectancy_next30	infantmortality_next30	leg_r_pct	presidential_winner	presidential_runnerup	house_majority	house_minority	house_majority_pct	house_minority_pct	presidential_competitiveness	house_competitiveness	national_competitiveness	southXhouse_dem	southXsenate_dem	southXgov_dem	NonSouthAfter1932	NonSouthAfter1932Xhouse_dem	NonSouthAfter1932Xsenate_dem	NonSouthAfter1932Xgov_dem	unified_dem	southXunified_dem	NonSouthAfter1932Xunified_dem	illiteracy_forward20	illiteracy_forward10	illiteracy_forward20_toward0	illiteracy_forward10_toward0	infantmortality_forward20	infantmortality_forward10	infant_forward20_toward0	infant_forward10_toward0	CPI_per_capita_income_F10	CPI_per_capita_income_F20	at_birth_life_expectancy_F10	at_birth_life_expectancy_F20	at_birth_life_expectancy_F30	illiteracy_proportional_10	illiteracy_proportional_20	illiteracy_proportional_30	goldin_graduation	gamm_grad_uncorrected	gamm_graduation_corrected	gamm_goldin_graduation	graduation_combined
"New Jersey"	"NJ"	1950.0	"E"	0.0	1.0	0.0	0.0	7	14	0	22	38	0	"R"	0.0	1.0	0.0	33.333332	66.666664	0.0	36.666668	63.333332	0.0	0.0	1.0	0.0	1.0	33.333332	26.666664	29.999998	47028.93359375	59439.19921875	0.4417184	-0.0582816	11.656321	0.13			643	4835329	4511585	323744	318565	5179							4186207	649122	4181355	635080	2382744	93.30461	6.5882797	0.1071075	6.695389	86.57543	13.424567	86.814316	13.185686	49.277805																											2.9	1819	18080.86	34.8	69.05	70.92	71.31	30.271334	21.316095	10.757386	7.694241	3.4549942	0.9183607	0.15448458	0.40705898	0.55351627	0.36531836	0.21899495	0.043452933	24.1	9.94																																	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	969.0		25.2				-27.619043	35.0			12257.031	3907.7598	-5.300001	-0.6000004		-0.70000005	17.7	5.9000015	1.8799973	0.75	70.0	88.34368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16222.219		4.949997	-12.700001	65.0	49.6	45.1	234	199	54.04157	45.95843	95.5	91.91686	93.708435	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0		-0.70000005		-24.137932	-5.300001	-0.6000004	-21.03175	-2.3809538	3907.7598	12257.031	0.75	1.8799973	4.949997	1.3181819							34.8
"New Jersey"	"NJ"	1960.0	"E"	0.0	1.0	0.0	0.0	10	11	0	34	26	0	"D"	1.0	0.0	0.0	47.61905	52.38095	0.0	56.666668	43.333332	0.0	1.0	0.0	0.0	1.0	4.761902	13.333336	9.047619	621259.71484375	790553.28515625	0.4603138	-0.039686218	7.9372406	0.256			805	6066782	5539003	527779	514875	12904							5374369	692413	5451933	615479	2971991	91.300514	8.486789	0.21269925	8.699486	88.586815	11.413184	89.85599	10.144012	48.98793	1962.0			2.45623E9	7.38061E8	2.29335E8	2.78204E8	1.85171E8	2.22826E8	1.22945E8	4.988E7	3.26396E8	8.483E7		9.9012E7		2.18581E8		37664000	48653000	107683000	5.19835E8	8.6317E7	6.27518E8			2.2	2718	21988.62	40.7	69.8	71.79	72.14	31.018602	20.859758	8.6587105	5.880133	2.5120585	0.81228286	0.15550846	0.41753316	0.57543516	0.32917738	0.24007864	0.0495494	29.6	8.09	30.04853	9.33687	7.53883	9.07187	5.005435	2.0307546	13.288495	3.4536667		984.1978	305.8162	370.98257	246.92389	297.1365	163.94608	66.51454	435.2462	113.120056		132.03163		291.47583		50.22461	64.87834	143.59433	693.1954	115.10296	836.78973			3275.361	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1889.0	21.380005	24.6	1013.96533	574.8943	207.03865	-45.238094	52.14286	4998.707	404.8654	12314.459	8349.271	-12.1	-4.700001			26.7	11.799999	4.199997	1.1299973	90.95238	92.06276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23391.72		5.619995	-15.6	47.85714	49.7	49.6	262	175	59.954235	40.045765	99.899994	80.09153	89.99576	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0					-12.1	-4.700001	-49.186993	-19.105694	8349.271	12314.459	1.1299973	4.199997	5.619995								40.7
"New Jersey"	"NJ"	1970.0	"E"	0.0	1.0	0.0	0.0	9	31	0	21	59	0	"R"	0.0	1.0	0.0	22.5	77.5	0.0	26.25	73.75	0.0	0.0	1.0	0.0	1.0	55.0	47.5	51.25	615181.03125	485084.65625	0.54176867	-0.04176864	8.353734	0.175			953	7168164	6349908	818256	770292	47964							6373405	794759	6533325	634818	3467373	88.58486	10.746016	0.6691253	11.415138	88.91266	11.087344	91.1439	8.856101	48.37184	1972.0			7.996513E9	2.394677E9	1.056632E9	6.94171E8	4.57791E8	5.10536E8	2.7423E8	1.01802E8	1.656856E9	2.62044E8		3.07773E8		5.87773E8		82659000	279020000	190221000	1.670889E9	3.61679E8	1.86111E9				4917	30337.89	52.5	70.93	72.55	72.9	31.35117	20.706675	8.523524	5.5167723	2.4196935	0.89185715	0.18714958	0.4599333	0.6507912	0.39155856	0.29684937	0.06672043	38.8	6.17	29.946516	13.213659	5.7248826	6.384483	3.4293697	1.2730799	20.71973	3.2769783		2061.2192	909.4964	597.508	394.0438	439.44406	236.04358	87.626114	1426.1395	225.55447		264.91574		505.92584		71.148766	240.16658	163.7328	1438.2184	311.31534	1601.9512			6883.002	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3098.0	19.990002	19.9				21.250002	24.375		1115.5594	15042.449	3965.1875	-10.9	-7.3999996			24.199997	14.900002	4.489998	3.0699997	48.75	91.64626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24101.46		6.6500015	-13.599999	75.625	43.4	42.7	255	180	58.62069	41.37931	99.3	82.75862	91.02931	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0					-10.9	-7.3999996	-54.77387	-37.18593	3965.1875	15042.449	3.0699997	4.489998	6.6500015								52.5
"New Jersey"	"NJ"	1980.0	"E"	0.0	1.0	0.0	0.0	27	13	0	45	35	0	"D"	1.0	0.0	0.0	67.5	32.5	0.0	56.25	43.75	0.0	1.0	0.0	1.0	0.0	35.0	12.5	23.75	87740.0	91265.3984375	0.4901528	-0.009847194	1.9694388	0.175			986	7364823	6127467	1237356	925066	312290							6557377	807446	6607001	757822	3533012	83.199104	12.5606	4.240292	16.800896	89.03645	10.96355	89.71025	10.289752	47.971443	1982.0			2.0940566E10	5.136211E9	2.582213E9	1.106562E9	1.236681E9	1.513731E9	7.99334E8	6.83508E8	5.459716E9	8.92529E8		8.26142E8		1.530081E9						9.26589E8	3.917373E9				11788	34303.08	67.4	74.0	75.06	75.36	33.920204	23.579323	9.831558	6.605756	3.040277	1.1260127	0.19400255	0.47976047	0.68739897	0.42144898	0.41200554	0.11186501	82.4	2.91	24.527565	12.331152	5.905671	7.2287016	3.8171556	3.2640378	26.072437	4.262201		2029.4275	1020.28796	437.22647	488.63928	598.1077	315.83408	270.06873	2157.2512	352.6574		326.42648		604.56793						366.11526	1547.8384			8274.068	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9070.0	19.310001	12.5	4998.707	1045.2297	714.4718	14.702381	61.875		2843.3223	20136.273	11077.262	-6.2	-3.5			14.699997	9.299995	3.5800018	1.4199982	76.25	98.03056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22019.121		6.300003	-7.7	38.125	50.7	41.0	242	192	55.76037	44.23963	90.3	88.47926	89.38963	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0					-6.2	-3.5	-49.6	-28.0	11077.262	20136.273	1.4199982	3.5800018	6.300003								67.4
"New Jersey"	"NJ"	1990.0	"E"	0.0	1.0	0.0	0.0	25	15	0	44	36	0	"D"	1.0	0.0	0.0	62.5	37.5	0.0	55.0	45.0	0.0	1.0	0.0	1.0	0.0	25.0	10.0	17.5	519349.099609375	496577.1171875	0.48299915	-0.03253746	3.4001708	0.255			1042	7730188	6130465	1599723	1036825	562898							6910220	819968	6763578	966610	3735685	79.30551	13.412675	7.281815	20.694489	89.392654	10.607348	87.49564	12.504354	48.325928																												24798	45380.34	76.7	75.42	76.23	76.45	41.923946	29.688251	15.657054	11.451006	5.9718714	2.3241534	0.2544492	0.565702	0.7880864	0.78144866	0.5098835	0.16552934	130.7	1.83																																	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	19881.0		9.0				-33.75	58.75			10941.859	9059.012	-4.2	-2.6999998			10.700005	5.4000015	4.880005	2.1600037	82.5	96.59983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					41.25	53.4	45.6	267	167	61.520737	38.479263	92.2	76.95853	84.57926	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0					-4.2	-2.6999998	-46.666664	-29.999998	9059.012	10941.859	2.1600037	4.880005									76.7
"New Jersey"	"NJ"	2000.0	"E"	0.0	1.0	0.0	0.0	16	24	0	35	45	0	"R"	0.0	1.0	0.0	40.0	60.0	0.0	43.75	56.25	0.0	0.0	1.0	0.0	1.0	20.0	12.5	16.25	814550.80859375	763370.80859375	0.52045083	-0.0204508	4.090166	0.32				8414350					6261187	1211750	524356	49104	10065	450972	7939087	475263	6938023	1476327		73.59666	14.243425	12.159918	26.403343	94.35175	5.648244	82.45465	17.545347																													39165	54439.35	82.1	77.58	78.15	78.3	50.7705	40.043716	24.011135	18.526781	11.517812	5.212902	0.33309025	0.6223506	0.8913326	1.0484031	0.5847463	0.20161355	172.2	1.39																																	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	27377.0	12.480003	6.3				-7.5	41.875				1882.8477		-1.5				5.300003		2.7200012	83.75	95.909836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					58.125	48.4	47.9	221	212	51.03926	48.96074	99.5	97.92148	98.71074	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0						-1.5		-23.809523	1882.8477		2.7200012										82.1
"New Jersey"	"NJ"	2010.0	"E"	0.0	1.0	0.0	0.0	23	17	0	47	33	0	"R"	0.0	1.0	0.0	57.5	42.5	0.0	58.75	41.25	0.0	1.0	0.0	1.0	0.0	15.0	17.5	16.25	78825.3828125	81176.84375	0.4926518	-0.0073482096	1.4696419	0.233				8791894					6210995	1300363	795163	70716	12999	559722	8324126	467768	6947313	1844581		69.39692	14.5292635	16.073818	30.60308	94.67955	5.3204465	79.01952	20.980474																													51202	56322.2	87.4	80.3			47.218994	37.863503	20.269579	14.541044	8.3146715	3.5700724	0.30514035	0.6232857	0.8906814	0.90500826			218.1	1.1																																	31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	26404.0	11.25	4.8				-1.25	58.125													83.75	98.53036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					41.875	52.9	45.7	242	193	55.632183	44.367817	92.8	88.735634	90.76782	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																					87.4
"New Jersey"	"NJ"	9.728019E8																																																															1902.0			2928024.0	347187.0	691705.0	330914.0	911120.0	101956.0	545141.0						86061							2802.0			45086																						11.857383	23.623611	31.117231	3.4820752	18.618052																												31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																		0.0				0.0		0.0																					
"New Mexico"	"NM"	1850.0	"W"	0.0	0.0	0.0	1.0																															236548	0	61547	61525	22	22								4539	57008	59396	2151	31742	99.96426	0.03574504		0.035743713	7.3748517	92.625145	96.50511	3.49489	51.573593																																														7.83	30.59																																	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						47.3	42.5	127	85	59.90566	40.09434	95.2	80.18868	87.694336				0.0				0.0	0.0	0.0																					
"New Mexico"	"NM"	1860.0	"W"	0.0	0.0	0.0	1.0																															247782	0	93516	82924	10592	85	10507							4635	88881	86793	6723	49091	88.6736	0.09089354	11.235511	11.326401	4.9563713	95.04363	92.81086	7.189144	52.49476																																														8.33	28.75																																	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						39.8	29.5	106	42	71.62162	28.378378	89.7	56.75676	73.22838				0.0				0.0	0.0	0.0																					
"New Mexico"	"NM"	1870.0	"W"	0.0	0.0	0.0	1.0																															122503	1	91874	90393	1481	172	1309							4765	87109	86254	5620	47135	98.38801	0.18721293	1.4247774	1.6119919	5.186451	94.813545	93.88293	6.1170735	51.30396																																														13.08	18.31																																	32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						52.7	47.3	136	104	56.666668	43.333332	94.6	86.666664	90.63333				0.0				0.0	0.0	0.0																					
"New Mexico"	"NM"	1880.0	"W"	0.0	0.0	0.0	1.0																															122503	1	119565	108721	10844	1015	9829							6635	112930	111514	8051	64496	90.93046	0.8489106	8.2206335	9.069542	5.549283	94.450714	93.266426	6.733576	53.942207																											65.0	111	2594.07																	10.25	23.37																																	32	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0											1646.47	886.77			-29.3	-19.3							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2473.14	-43.3				48.3	48.3	152	130	53.90071	46.09929	100.0	92.19858	96.09929				0.0				0.0	0.0	0.0	-29.3	-19.3	-45.076923	-29.692307					886.77	1646.47				1.4223194	1.8207283	2.9953916					
"New Mexico"	"NM"	1890.0	"W"	0.0	0.0	0.0	1.0																															122503	1	160282	142719	17563	1956	15607							9970	150312	149023	11259	83055	89.042435	1.2203492	9.737213	10.957565	6.220287	93.77972	92.9755	7.024494	51.818047																											45.7	132	3480.84																	9.083333	26.37																																	32	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			91.96								1586.3699	759.69995		-5.959999	-24.0	-10.0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2233.6199	-28.300001				48.6	47.8	231	88	72.413795	27.586206	99.2	55.17241	77.1862				0.0				0.0	0.0	0.0	-24.0	-10.0	-52.51641	-21.881838		-5.959999		-6.4810777	759.69995	1586.3699				1.280112	2.1059906	2.626437		0.14	0.22	0.22	0.22
"New Mexico"	"NM"	1900.0	"W"	0.0	0.0	0.0	1.0																														0.02	122503	2	195310	180207	15103	1610	13493							27381	167929	181685	13625	104228	92.267166	0.82433057	6.9085045	7.732834	14.019252	85.98075	93.02391	6.9760895	53.365417	1902.0	2.9E7	148	1426706.0	286247.0	59494.0	67256.0	145884.0	32286.0	398045.0	0.0	81025.0	221397.0	135072	11703.0	0											35.7	149	4240.54																	8.41667	28.46	20.063488	4.1700253	10.225232	2.262975	27.899582	0.0	5.679166	15.518053	9.467402	41.71107	8.669291	9.800346	21.257788	4.704621	58.001945	0.0	11.806725	32.26132	19.682295	1.7053268	0.0											207.8954	32	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0		86.0							7.304828	1473.9199	826.6699			-18.300001	-14.0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	520.33984	-20.800001		59.0		51.6	45.5	198	153	56.410255	43.589745	93.9	87.17949	90.53975				0.0				0.0	0.0	0.0	-18.300001	-14.0	-51.260506	-39.215687					826.6699	1473.9199				1.6451613	2.0517242	2.3959732		0.75	1.61	1.61	1.61
"New Mexico"	"NM"	1910.0	"W"	0.0	0.0	0.0	1.0																														0.02	122503	3	327301	304594	22707	1628	21079							46571	280730	304155	23146	175245	93.06235	0.49740148	6.440249	6.9376526	14.228799	85.7712	92.92822	7.071778	53.542458	1913.0			3264608.0	717532.0	263458.0	225163.0	319581.0	51278.0	903660.0	38123.0	65350.0	254238.0	426225	40646.0												21.7	201	5067.21																	9.5	25.21	21.979116	8.070127	9.789261	1.5707246	27.680506	1.1677666	2.0017717	7.787704	13.055932	55.267113	20.292562	17.342932	24.615376	3.9496315	69.60342	2.936382	5.0335116	19.582401	32.82951	3.1307135												251.45284	32	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0								551.76495	9.974329	-306.33008	647.25			-6.800001	-4.300001							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1383.2603					51.6	43.0	228	162	58.46154	41.53846	91.4	83.07692	87.238464				0.0				0.0	0.0	0.0	-6.800001	-4.300001	-31.33641	-19.815672					647.25	-306.33008				1.2471265	1.456376		3.604	2.28	3.13	3.13	3.13
"New Mexico"	"NM"	1920.0	"W"	0.0	0.0	0.0	1.0	9	15	0	15	34	0	"R"	0.0	1.0	0.0	37.5	62.5	0.0	30.612246	69.38776	0.0	0.0	1.0	0.0	1.0	25.0	38.775513	31.887756	50090.5	54549.0	0.47867584	-0.021324143	4.2648315		0.02	122503	3	360350	334673	25677	5733	19944							64960	295390	330542	29808	190456	92.87443	1.5909532	5.5346193	7.125572	18.026918	81.97308	91.72804	8.271957	52.853058																											17.4	477	5714.46					38.418648	26.5932	10.348008	6.847816	2.6470213	0.55821025	0.06622687	0.2681909	0.37177476	0.15810673			20.0	11.98																																	32	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	328.0							34.05612			736.01025	-953.5801				-2.5					68.11224	95.73517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6740.3604	-10.799999			65.94388	60.3	34.2	300	132	69.44444	30.555555	73.9	61.111115	67.505554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		-2.5		-14.367816					-953.5801	736.01025				1.1677853		2.6363635		5.67	7.29	7.29	7.29
"New Mexico"	"NM"	1930.0	"W"	0.0	0.0	0.0	1.0	6	18	0	28	21	0	"D"	1.0	0.0	0.0	25.0	75.0	0.0	57.142857	42.857143	0.0	1.0	0.0	0.0	1.0	50.0	14.285713	32.142857	65791.0	50560.0	0.56558007	-0.06558007	13.1160145	0.104		122503	3	423317	391095	32222	2850	29372							106816	316501	399265	24052	219222	92.38821	0.6732543	6.938535	7.6117935	25.233099	74.7669	94.31821	5.681794	51.786724	1932.0			2.3711E7	8810000.0	696000.0	2319000.0	800000.0	1152000.0	2168000.0	493000.0	139000.0	1548000.0	5586000	312000.0												14.9	332	4760.88					37.88786	28.258347	13.940119	9.439951	3.7225113	0.9454099	0.12686184	0.38107258	0.53232795	0.29012886			16.7	14.34	37.15575	2.9353464	3.3739614	4.8585043	9.1434355	2.0792038	0.5862258	6.5286155	23.558685	298.4416	23.577225	78.55688	27.100258	39.024372	73.4417	16.700535	4.70867	52.439	189.22755	10.5691												803.2178	32	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	131.0		145.0	551.76495	243.17447	3.2846622		41.071426		56.012398	7693.9404	1689.5903	-90.2	-44.4	-8.299999						67.85715	86.88399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11394.851	-10.9		-111.8	58.928574	58.2	40.8	217	217	50.0	50.0	82.6	100.0	91.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.299999		-55.704693		-90.2	-44.4	-62.206894	-30.620691	1689.5903	7693.9404					2.2575758	3.725	15.811			15.811	15.811
